epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.4869323986768723,1.4188170070648194,25.15,100.0
1,1.5726087242364883,1.0621705296542496,47.0,100.0
2,1.3438396936655044,4.486009781181813,25.65,99.8
3,1.183362310230732,0.9953213036209345,58.45,100.0
4,1.0233445291221142,0.7341648002816364,66.15,100.0
5,0.8382699804753065,1.252439996495843,50.35,100.0
6,0.690524832084775,0.8144008457586169,63.35,100.0
7,0.6626453621312975,0.928488150632009,64.3,100.0
8,0.6247420521080493,0.5103810363655793,78.6,100.0
9,0.4965749053284526,0.38965085076307876,85.3,100.0
10,0.5670392923243344,1.68166565767047,51.95,100.0
11,0.5440193576738238,0.3225316841582535,89.25,100.0
12,0.555628239903599,0.29437881279969585,89.7,100.0
13,0.5086304816417396,0.43958481180202214,84.5,100.0
14,0.4517623874172568,0.6355127103757113,75.9,100.0
15,0.44687502544373275,12.10311068984789,26.2,100.0
16,0.44637211016379297,10.514842798162718,29.45,100.0
17,0.4529350300040096,0.15483525153214578,94.45,100.0
18,0.4518886572495103,1.0431465093751904,78.0,100.0
19,0.429292129650712,6.8399531017961435,26.55,100.0
20,0.4420519409235567,1.3614563912616577,77.5,100.0
21,0.44688323998823765,0.29933369501397644,90.8,100.0
22,0.43652934052981435,4.010411287002382,49.25,100.0
23,0.4211840671300888,4.685290298088221,60.25,100.0
24,0.38615691115148365,4.691678809697438,34.85,100.0
25,0.4066601887345314,0.2166413421984762,92.7,100.0
26,0.38278794422745704,0.2238861696344102,92.75,100.0
27,0.39119595010764896,6.298565864350297,48.35,100.0
28,0.37861405495554207,1.8622501333644614,51.5,100.0
29,0.38960175627376886,2.570240577088498,56.6,100.0
30,0.38742162947542963,3.376651873123832,54.05,100.0
31,0.3734378073457629,0.9970431227712834,73.05,100.0
32,0.38036105684237553,0.24452889549575046,91.5,100.0
33,0.3436776492698118,0.12804092539480189,95.35,100.0
34,0.36481257939478384,0.21906978544965386,92.2,100.0
35,0.3463821612321772,5.856563904795271,36.45,100.0
36,0.38560000294353813,0.1676813553754182,94.15,100.0
37,0.36620517016388476,3.7875459510089353,45.4,100.0
38,0.3563469081930816,1.169827760003769,64.95,100.0
39,0.3475558304274455,0.1169905928886692,95.85,100.0
40,0.33903208701172843,0.13565724530024453,94.8,100.0
41,0.3676386832841672,2.592068036938012,51.45,100.0
42,0.3438444583956152,0.16137847412935663,92.55,100.0
43,0.350476761655882,0.8182761192795297,76.45,100.0
44,0.36030834377743304,0.3829280734948297,85.55,100.0
45,0.3502074386482127,1.9642633432060612,60.5,100.0
46,0.32856095271185043,0.12208277118768637,95.75,100.0
47,0.3214402776909992,0.6119028232073263,76.95,100.0
48,0.34449778916314244,0.14462543141491188,94.7,100.0
49,0.3421043296530843,0.1825754244708139,94.4,100.0
50,0.29313399928621947,0.14111846400625716,94.85,100.0
51,0.3163149592652917,0.1382533794260953,94.7,100.0
52,0.33014678887091575,3.094302153974223,45.5,100.0
53,0.32742489778902384,0.12232006335591358,95.3,100.0
54,0.33175232373643665,0.1727554801431786,93.75,100.0
55,0.31065423022955657,0.12553225110350105,95.2,100.0
56,0.3198104837629944,0.11086968261860602,96.0,100.0
57,0.2929344988823868,0.1268059215081703,95.55,100.0
58,0.2919970792811364,0.18090236583953173,93.95,100.0
59,0.32559370884671807,0.3296875881659798,87.7,100.0
60,0.2530266991490498,0.07549533322762728,96.9,100.0
61,0.2827723358222283,0.07035149862249636,97.35,100.0
62,0.2508598223235458,0.07138732881204146,97.35,100.0
63,0.27535406400449575,0.06834088910061473,97.45,100.0
64,0.2674717064248398,0.07044826945119223,97.45,100.0
65,0.2308048969740048,0.06453484250014663,97.35,100.0
66,0.25093712293950377,0.0695194569621226,97.25,100.0
67,0.262095400930848,0.06418132833725576,97.4,100.0
68,0.259857673284132,0.06557844357910836,97.4,100.0
69,0.25407291087321937,0.06411679220965175,97.55,100.0
70,0.24130460682325064,0.061395984726712184,97.6,100.0
71,0.2289752365811728,0.061418457143262,97.5,100.0
72,0.23928233719430864,0.06139610967725275,97.65,100.0
73,0.22459304082440212,0.0662294745518459,97.45,100.0
74,0.2438748380006291,0.06303229486949635,97.55,100.0
75,0.24902570750680753,0.06445582255050658,97.4,100.0
76,0.24450783290318212,0.06577886505264269,97.2,100.0
77,0.2476639366504969,0.06142623658432762,97.35,100.0
78,0.24389544185134582,0.06920478799585032,97.25,100.0
79,0.23706964009907097,0.059939902047450234,97.75,100.0
80,0.26236493744770994,0.06777796407607184,97.35,100.0
81,0.2529558907984756,0.06024126804971183,97.65,100.0
82,0.24726957424310966,0.06443805618075749,97.35,100.0
83,0.25182639027247206,0.059800070995797684,97.7,100.0
84,0.24859927831450476,0.05721641680909147,97.95,100.0
85,0.25104177167522723,0.059410138988765536,97.7,100.0
86,0.24896423152647912,0.05593059598048149,97.85,100.0
87,0.25079430571291594,0.05608056022799201,97.85,100.0
88,0.23470273030456157,0.06347436011141644,97.4,100.0
89,0.25135887011419983,0.056677675447636376,97.5,100.0
90,0.24159407305531203,0.05439307546797477,97.75,100.0
91,0.2238583945017308,0.05904863841016072,97.8,100.0
92,0.236129259995505,0.05556497459016146,97.95,100.0
93,0.24760843385360204,0.059742351444802805,97.85,100.0
94,0.25344260679325087,0.05508649689517461,97.85,100.0
95,0.2700652116190759,0.05855273471407872,97.8,100.0
96,0.22860125049715863,0.05703362497833319,97.85,100.0
97,0.230591873859521,0.06195698852708642,97.6,100.0
98,0.21898330233234448,0.06434074834277453,97.55,100.0
99,0.26450980244670064,0.07159205711238377,97.25,100.0
100,0.21584756096359342,0.058486770292648316,97.65,100.0
101,0.22019034456694497,0.05574608519689445,97.65,100.0
102,0.22288997345938696,0.053891089878377894,97.95,100.0
103,0.2349343356495956,0.05352448829307104,98.05,100.0
104,0.2220752059831284,0.06093453584257668,98.05,100.0
105,0.23197674254421144,0.059016019063721614,98.05,100.0
106,0.22502911407733336,0.060446844986892755,97.9,100.0
107,0.21658329928526654,0.05298955115094214,98.2,100.0
108,0.21891777349461336,0.0521046842839587,98.1,100.0
109,0.2488602502271533,0.0585110365036744,98.15,100.0
110,0.20775545393757056,0.060543521860822465,97.75,100.0
111,0.22872863703640178,0.0506832206047352,98.15,100.0
112,0.22812499457155355,0.05112113443945373,98.3,100.0
113,0.24338692963821815,0.056883874818610874,98.15,100.0
114,0.24040502852236387,0.5210782727349035,81.35,100.0
115,0.22255003037280402,0.05097701565333887,98.25,100.0
116,0.21676766033051537,0.05082407793047241,98.1,100.0
117,0.221894103824161,0.12080181575728882,95.95,100.0
118,0.23945395602146163,0.049157200856399186,98.15,100.0
119,0.22617235262761823,0.04793826032931406,98.2,100.0
120,0.23846827042172664,0.048803807627673904,98.25,100.0
121,0.23513954948575702,0.048443547739469975,98.25,100.0
122,0.24609093402512372,0.048136675063569785,98.3,100.0
123,0.23379328173738032,0.04669904116560656,98.25,100.0
124,0.2209770425199531,0.047606523667913736,98.25,100.0
125,0.22258631108910776,0.04752267344271422,98.25,100.0
126,0.2302672666241415,0.048644770900576534,98.3,100.0
127,0.23749621701892465,0.04777898719168024,98.2,100.0
128,0.2139193606073968,0.048092196595269344,98.25,100.0
129,0.19857516251358903,0.048186565728271034,98.25,100.0
130,0.23392549757380038,0.0486654302907682,98.2,100.0
131,0.21785181398969145,0.04894239055703474,98.15,100.0
132,0.2278901524853427,0.04826649112629275,98.25,100.0
133,0.20701503719668835,0.04886237211379012,98.2,100.0
134,0.2347662294388283,0.04881773932642818,98.1,100.0
135,0.2146994098671712,0.04871034177270849,98.15,100.0
136,0.23158104280475528,0.0501907739399951,98.0,100.0
137,0.2179978494043462,0.04940715282421479,98.05,100.0
138,0.22546592083876021,0.04902898405171436,98.05,100.0
139,0.21787427256553202,0.049025854903634355,98.05,100.0
140,0.22687276230863063,0.04816706535897265,98.2,100.0
141,0.22613953022519126,0.04943210553131667,98.15,100.0
142,0.20844617455266415,0.04647012999805315,98.15,100.0
143,0.2377522224164568,0.04952227610513273,98.15,100.0
144,0.23177651339559815,0.049118254178481036,98.05,100.0
145,0.20928990699932912,0.05016711596057894,98.05,100.0
146,0.220910864447942,0.049804486471804015,98.0,100.0
147,0.2186640931596048,0.04882175359232679,98.2,100.0
148,0.20696540683042258,0.05021566224223261,98.05,100.0
149,0.23930872220546007,0.05070902486770774,98.2,100.0
150,0.23975041117868387,0.04901670404072638,98.0,100.0
151,0.22206426274613478,0.048384620217150315,98.25,100.0
152,0.23306052593048662,0.0506303780234648,98.0,100.0
153,0.21632018866061117,0.048415453856255224,98.35,100.0
154,0.2175189528160263,0.04854015951310794,98.25,100.0
155,0.23129369997419416,0.04978805327694954,98.1,100.0
156,0.2251415623584762,0.047789892803317344,98.25,100.0
157,0.22843675301410257,0.04840420678639157,98.15,100.0
158,0.21141771488357336,0.04765992202273219,98.25,100.0
159,0.21340261284960435,0.047922498732693386,98.25,100.0
160,0.23752043951302768,0.04887397920047806,98.3,100.0
161,0.20604255600715987,0.0488188747051845,98.35,100.0
162,0.21342116854502818,0.04769011072679313,98.4,100.0
163,0.24354734359541907,0.048951730527647216,98.2,100.0
164,0.23528120348637457,0.04785502452990022,98.25,100.0
165,0.22388318140991031,0.04776611740820863,98.35,100.0
166,0.23483894131262786,0.047632734170042566,98.3,100.0
167,0.2270369246698101,0.048228834816610285,98.4,100.0
168,0.21827309153508395,0.04893606854347672,98.1,100.0
169,0.24508558731264202,0.04878718311649482,98.15,100.0
170,0.2420407253189478,0.04708623359384092,98.2,100.0
171,0.2102350985154044,0.047029520397699344,98.15,100.0
172,0.231932915141806,0.04808801377055943,98.2,100.0
173,0.22073131144046784,0.04737061318585256,98.3,100.0
174,0.21679184235574211,0.049030830355511174,98.15,100.0
175,0.20649241249891928,0.04763820858798863,98.2,100.0
176,0.21482012460124678,0.047978955483244136,98.3,100.0
177,0.2239078862289898,0.04850032103245394,98.25,100.0
178,0.22085262250271626,0.048579856395977915,98.3,100.0
179,0.22738345241406932,0.046857821191179934,98.4,100.0
180,0.22412211042246782,0.04708104140350224,98.35,100.0
181,0.2220719422851107,0.047896910430175924,98.3,100.0
182,0.19715985320945037,0.0483637378784415,98.25,100.0
183,0.22462099518219475,0.046798756897136626,98.4,100.0
184,0.22050351694459094,0.04761775755925919,98.35,100.0
185,0.23511356236063874,0.04654078960509651,98.35,100.0
186,0.20938935659069102,0.04672550754099848,98.4,100.0
187,0.23828698676486965,0.04635620553346416,98.35,100.0
188,0.22674438551901402,0.047660566709664634,98.35,100.0
189,0.21641423020744696,0.047486151065662854,98.45,100.0
190,0.22097114414267707,0.047510452969503604,98.45,100.0
191,0.20772008465370162,0.047158780020152335,98.45,100.0
192,0.24513368701096624,0.04776603680206972,98.3,100.0
193,0.2267035086103715,0.04735929030678926,98.35,100.0
194,0.2312697676301468,0.04690295101197444,98.35,100.0
195,0.23571953116217628,0.04760850863571068,98.4,100.0
196,0.23846673231106252,0.04665930662850405,98.45,100.0
197,0.23388091862085275,0.04675609581707795,98.35,100.0
198,0.21611045450088567,0.04680218955135387,98.4,100.0
199,0.23131071193376557,0.04762014083133363,98.35,100.0
