epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.6056310403347016,1.4325547609329223,24.75,100.0
1,1.5097811609506606,1.45476841711998,30.3,100.0
2,1.3693304380774498,1.4339408757686616,27.15,100.0
3,1.2744473707675934,0.9789210574179887,49.2,100.0
4,1.1074081084132195,1.0453933558613062,51.9,100.0
5,0.9901222483813763,0.8126406170353293,71.0,100.0
6,0.8520497605204582,0.6582562226504087,74.65,100.0
7,0.7383561881631613,0.681795395821333,75.25,100.0
8,0.7177022410184145,0.6820340296439826,72.85,100.0
9,0.6074529579281807,0.4525916226506233,84.65,100.0
10,0.5631776293367148,1.720666806390509,40.6,100.0
11,0.55358214545995,0.27001028370007407,91.2,100.0
12,0.5582503819093109,0.2692847848287238,91.9,100.0
13,0.5399372385255993,0.3205350856147707,88.2,100.0
14,0.5216337655484676,0.21154162913840263,92.2,100.0
15,0.48056815456598995,0.3345499244810344,88.95,100.0
16,0.4770205169543624,0.4696060973811509,84.75,100.0
17,0.49637451332993804,0.2859757255613804,91.1,100.0
18,0.47685255056247117,0.2134427875538822,91.65,100.0
19,0.44268749781884253,0.20920097541250288,92.9,100.0
20,0.4739374956861138,0.15714168170723133,94.45,100.0
21,0.4417874552309513,0.9328702718515415,69.0,100.0
22,0.4362471799273044,0.17490206889808177,94.05,100.0
23,0.412701229210943,0.17192501904209895,93.55,100.0
24,0.3698884531017393,0.1885241925525479,92.45,100.0
25,0.4210056234523654,0.5929666884015314,77.9,100.0
26,0.4399784049298614,0.2599186271055951,88.55,100.0
27,0.41428980374708774,1.1259058429562574,62.25,100.0
28,0.3766543596656993,0.182443260772749,94.0,100.0
29,0.389800729136914,0.16416243971824407,94.75,100.0
30,0.4045617229305208,0.21690527419967476,93.3,100.0
31,0.3918547497317195,0.3029174636734497,89.0,100.0
32,0.4023020975291729,0.22558229785035655,92.45,100.0
33,0.35692161074839535,0.19669716150278782,93.2,100.0
34,0.40105809291126204,0.23319778772314748,93.3,100.0
35,0.3617337257321924,0.14471780264214612,94.05,100.0
36,0.3498331073950976,0.12996653843874173,95.45,100.0
37,0.3666733906045556,0.2015942258432042,92.95,100.0
38,0.4005580146145076,0.3863404888371006,85.15,100.0
39,0.3785690286383033,1.047031905699987,55.15,100.0
40,0.41088456054218114,0.22061694921017624,93.1,100.0
41,0.36625738386996093,0.13578983773797837,95.15,100.0
42,0.35754856197629126,0.2078283101770794,93.85,100.0
43,0.34932222719769923,0.24434433050034568,90.35,100.0
44,0.36082139506936073,0.5305574420201301,81.85,100.0
45,0.37959359894506634,0.19831227852241137,91.7,100.0
46,0.37750257362844425,2.992682818796642,51.5,100.0
47,0.3692641818104312,0.5104319623734955,81.1,100.0
48,0.3458083924883977,0.18647278304610518,93.0,100.0
49,0.35692820048658175,0.13932493374406477,94.6,100.0
50,0.34480042941402644,0.14455339786584365,94.4,100.0
51,0.34813609343953433,0.1359459082720323,94.5,100.0
52,0.3442816442088224,0.5269141522087344,80.8,100.0
53,0.34546953649027273,0.9174311888450191,69.45,100.0
54,0.32832255654037,0.521914148067086,78.45,100.0
55,0.3452711668424308,0.13620965214210445,94.8,100.0
56,0.3205774539103732,0.2753315396180112,90.3,100.0
57,0.32285079296678304,0.12159525480958837,95.1,100.0
58,0.3356559900683351,0.3776259771222094,88.65,100.0
59,0.3098618197860196,0.1941573918222175,92.9,100.0
60,0.2924781422200613,0.08156117218842701,96.9,100.0
61,0.2870931011019275,0.07722654389649052,96.75,100.0
62,0.29090176611905916,0.07714674111901695,96.95,100.0
63,0.3093639415316284,0.07779923956057974,96.75,100.0
64,0.28972600886132566,0.07567680499449489,97.05,100.0
65,0.2830539318954106,0.07129597901278611,97.2,100.0
66,0.26020806122105566,0.07598671707946777,97.1,100.0
67,0.2842967229965143,0.07357609051845793,97.1,100.0
68,0.2725734958657995,0.07764380115645327,97.05,100.0
69,0.2799544527940452,0.07348248638727091,97.2,100.0
70,0.27167264954186976,0.07164599970164272,97.25,100.0
71,0.27748939639888703,0.07347900424402541,97.05,100.0
72,0.26523396766278895,0.07302781152213174,97.15,100.0
73,0.2738181644375436,0.0713755494747893,97.25,100.0
74,0.2930690449755639,0.0698786190062865,97.25,100.0
75,0.27691263996064663,0.0834961873285065,97.0,100.0
76,0.28115621882956476,0.07163323878404844,97.2,100.0
77,0.27226440915022976,0.07142068449264889,97.4,100.0
78,0.2670583157800138,0.07094038412553709,97.15,100.0
79,0.2518427762016654,0.06929495158152713,97.35,100.0
80,0.27963954807491975,0.06946541108790552,97.4,100.0
81,0.27146255764411764,0.06712958728343438,97.4,100.0
82,0.265617880448699,0.06746667279369103,97.4,100.0
83,0.2737355858646333,0.07038306881908284,97.4,100.0
84,0.26795983876567336,0.07063208037986078,97.4,100.0
85,0.2465149810910225,0.06591948928644616,97.45,100.0
86,0.25854667582083496,0.0673710113706029,97.35,100.0
87,0.25695439560629896,0.07804499815814711,97.15,100.0
88,0.27608273034449665,0.06840333306420325,97.4,100.0
89,0.24636694961693137,0.07099940829544721,97.15,100.0
90,0.27670132130151615,0.07039933236235174,97.5,100.0
91,0.26044369298033415,0.06418340019507286,97.5,100.0
92,0.27331244345521555,0.07110936331448682,97.35,100.0
93,0.2709707164845895,0.0689423366009305,97.4,100.0
94,0.2661657367297448,0.06917900599145832,97.45,100.0
95,0.26546064232243227,0.07065881727529905,97.45,100.0
96,0.2590690364874899,0.06994931565177831,97.45,100.0
97,0.2807418147881981,0.0691797667348983,97.45,100.0
98,0.24654271225910634,0.06722000776537607,97.55,100.0
99,0.2732319668144919,0.07163474493936701,97.4,100.0
100,0.2470119017502293,0.06835781415309157,97.45,100.0
101,0.2513284365972504,0.06291117071855569,97.55,100.0
102,0.2713095080514904,0.067742992438275,97.4,100.0
103,0.2555035340227187,0.0669919064864771,97.3,100.0
104,0.24024144346127285,0.06611070597739217,97.4,100.0
105,0.2297219160781242,0.0675454015526484,97.6,100.0
106,0.2813068995857611,0.06403448792043992,97.45,100.0
107,0.280925489210058,0.06326918053349527,97.55,100.0
108,0.2624388116435148,0.06863080583936244,97.5,100.0
109,0.2616127710649744,0.060766806219260616,97.5,100.0
110,0.24932286702562123,0.06072135055252147,97.55,100.0
111,0.24667578108143062,0.06320888032464177,97.4,100.0
112,0.24948830178938805,0.0611203910869408,97.45,100.0
113,0.2505311572784558,0.06199333324453391,97.5,100.0
114,0.2619653567491332,0.06258737921833427,97.7,100.0
115,0.2321016449900344,0.06346666787445975,97.75,100.0
116,0.2501979684550315,0.06670976466041248,97.75,100.0
117,0.2437414544261992,0.06232312282865678,97.75,100.0
118,0.25225815990008416,0.0612911720602624,97.65,100.0
119,0.24458007669192738,0.05944099349978615,97.85,100.0
120,0.2256966291181743,0.05974458469989622,97.65,100.0
121,0.24416569976601749,0.05866979728852311,97.9,100.0
122,0.22542952949530445,0.057634964220248545,97.9,100.0
123,0.24434383755549788,0.05885814829521064,97.85,100.0
124,0.2614269540586974,0.06115081957846905,97.75,100.0
125,0.23982467412017286,0.05987491539182338,97.75,100.0
126,0.2617731305095367,0.05887296748196968,98.0,100.0
127,0.24293286025058478,0.061070465786810926,97.75,100.0
128,0.23549561301944777,0.05901868258579634,97.9,100.0
129,0.2513136520521948,0.05862265688276966,97.9,100.0
130,0.26877014139899985,0.057898034273192026,97.95,100.0
131,0.2190472810762003,0.057400004413178066,97.9,100.0
132,0.25000001561362295,0.05728940555832469,98.0,100.0
133,0.22810129119083286,0.057845530969227184,97.9,100.0
134,0.24694034752901645,0.05611029367253923,97.95,100.0
135,0.22967638335190713,0.05661320901133058,98.05,100.0
136,0.23738316358183512,0.05815094207496168,97.85,100.0
137,0.24724474367569202,0.05624757615297404,97.95,100.0
138,0.22669938838109374,0.05604716037301887,98.05,100.0
139,0.2368773774895817,0.05737877296490115,97.9,100.0
140,0.2524494939157739,0.05694338709478143,98.0,100.0
141,0.26085179280838927,0.056850550512188416,97.85,100.0
142,0.2461429891595617,0.05627756402564637,98.0,100.0
143,0.24751747867558152,0.05508072370001355,98.0,100.0
144,0.22413208736456,0.0556318360018613,98.0,100.0
145,0.25838048466248437,0.055519173129932826,98.05,100.0
146,0.22972246504039504,0.05851280603620671,97.8,100.0
147,0.2500034773582593,0.05585825778847266,98.0,100.0
148,0.22140325371874497,0.057498825788013165,97.9,100.0
149,0.21665923114866018,0.05678075705631045,97.85,100.0
150,0.2494546940224245,0.05836259936539591,98.0,100.0
151,0.24021404991159215,0.055906696864809875,97.9,100.0
152,0.23967271032510326,0.055714729613856886,98.05,100.0
153,0.2489817935344763,0.056515076294589565,98.0,100.0
154,0.2569290107558481,0.05644007340936878,98.0,100.0
155,0.2371794068592135,0.05895983074037349,97.8,100.0
156,0.251424672533758,0.055833320283501055,98.0,100.0
157,0.25106105781393123,0.05663691611421382,97.9,100.0
158,0.2334674108051695,0.05683576099865968,97.95,100.0
159,0.2558993234531954,0.05701957643763035,98.0,100.0
160,0.24991026797681115,0.05690246831871718,98.0,100.0
161,0.2292515311553143,0.05631140226776097,98.05,100.0
162,0.2548951093712822,0.05651241694298096,97.95,100.0
163,0.26819711895193904,0.05567272420006338,97.95,100.0
164,0.2383823208324611,0.05680258317031803,98.1,100.0
165,0.24467003752826713,0.05781433770057811,98.0,100.0
166,0.2542739011067897,0.05645911541742544,98.1,100.0
167,0.21805717648938297,0.05622877926709043,98.05,100.0
168,0.25709010669030247,0.056268574709703444,98.05,100.0
169,0.22678614272736014,0.054935298717027535,97.95,100.0
170,0.23470210780389608,0.056493986835094344,98.0,100.0
171,0.21949965438689106,0.05725571788017351,98.0,100.0
172,0.24351760190911592,0.0550886418597338,97.95,100.0
173,0.22758691476192325,0.0560353233491096,98.0,100.0
174,0.2530281182366889,0.05452342793128628,98.0,100.0
175,0.21916800718987361,0.05737725734663036,97.95,100.0
176,0.25118586082360705,0.05731049042097766,98.0,100.0
177,0.23041615041089245,0.05617416945910009,98.0,100.0
178,0.25418756588245744,0.05717757063359113,97.9,100.0
179,0.24331055849092081,0.05709854150042338,97.95,100.0
180,0.22844297014176845,0.056029647040323656,98.0,100.0
181,0.25472507590195165,0.05691075892853655,97.95,100.0
182,0.27046635523438456,0.056557080002421115,97.95,100.0
183,0.23711936499224975,0.0562440469618391,98.0,100.0
184,0.24300685292459093,0.05748898041280791,98.0,100.0
185,0.2340043104439974,0.05694263496878557,98.0,100.0
186,0.2526068729814142,0.05686309807709017,98.0,100.0
187,0.24383172982139512,0.05643985347900707,97.95,100.0
188,0.23878454519668593,0.05858464258306731,97.9,100.0
189,0.2548586278629955,0.05868251269583584,97.95,100.0
190,0.2716876195836812,0.05760527397429951,98.0,100.0
191,0.2363373216323089,0.058049977415492324,97.95,100.0
192,0.2314197960216552,0.058175545257864544,97.85,100.0
193,0.2614784469641745,0.05713689354965254,97.95,100.0
194,0.24840162033040541,0.05624496212622762,97.95,100.0
195,0.250773560233647,0.05676259303003508,98.0,100.0
196,0.24155569568043575,0.05701352060505724,98.0,100.0
197,0.26031226373743266,0.05870436346916267,98.0,100.0
198,0.2410889703896828,0.05822983835216746,97.95,100.0
199,0.21445691511733458,0.058434244470011894,97.9,100.0
